品种,批发市场,最低价,最高价,平均价,发布日期
小白菜,山西省太原市河西农产品有限公司,1.0,1.2,1.1,2025-06-18
洋白菜,湖北武汉白沙洲农副产品大市场,0.35,1.0,0.67,2025-06-18
大白菜,湖北武汉白沙洲农副产品大市场,0.55,0.8,0.67,2025-06-18
大白菜,福建省福州市海峡蔬菜批发市场,0.2,3.5,0.77,2025-06-18
洋白菜,福建省福州市海峡蔬菜批发市场,0.3,3.6,0.59,2025-06-18
大白菜,河南金牛大别山农产品现代物流中心,0.25,2.0,0.7,2025-06-18
洋白菜,河南金牛大别山农产品现代物流中心,0.25,2.5,0.5,2025-06-18
小白菜,河南金牛大别山农产品现代物流中心,0.9,4.0,1.1,2025-06-18
大白菜,青岛莱西市东庄头蔬菜批发市场服...,0.1,0.6,0.45,2025-06-18
洋白菜,青岛莱西市东庄头蔬菜批发市场服...,0.25,0.6,0.4,2025-06-18
大白菜,江苏宜兴蔬菜副食品批发市场,0.8,1.0,0.9,2025-06-18
洋白菜,江苏宜兴蔬菜副食品批发市场,0.5,0.7,0.6,2025-06-18
洋白菜,山东章丘刁镇蔬菜批发市场,0.3,0.5,0.4,2025-06-18
大白菜,山东章丘刁镇蔬菜批发市场,0.5,0.7,0.6,2025-06-18
小白菜,山东章丘刁镇蔬菜批发市场,0.5,1.0,0.8,2025-06-18
大白菜,湖北省洪湖农贸市场,0.8,1.1,0.9,2025-06-18
洋白菜,湖北省洪湖农贸市场,0.6,1.2,0.9,2025-06-18
大白菜,咸阳新阳光西北农副产品交易中心,0.5,1.5,1.0,2025-06-18
小白菜,咸阳新阳光西北农副产品交易中心,1.75,2.25,2.1,2025-06-18
大白菜,山东淄博市鲁中蔬菜批发市场,0.0,0.0,0.5,2025-06-18
小白菜,山东淄博市鲁中蔬菜批发市场,0.0,0.0,1.1,2025-06-18
大白菜,吉林白山市星泰批发市场,0.0,0.0,0.6,2025-06-18
洋白菜,吉林白山市星泰批发市场,0.0,0.0,0.8,2025-06-18
洋白菜,青岛城阳蔬菜水产品批发市场,0.8,1.2,1.0,2025-06-18
大白菜,青岛城阳蔬菜水产品批发市场,0.55,0.9,0.8,2025-06-18
大白菜,邵阳市江北农产品批发大市场,1.0,1.4,1.2,2025-06-18
洋白菜,邵阳市江北农产品批发大市场,0.8,1.2,1.0,2025-06-18
大白菜,杭州南庄兜农产品批发市场,0.0,0.0,0.9,2025-06-18
洋白菜,新疆九鼎恒兴蔬菜经营管理有限公司,0.25,0.4,0.3,2025-06-18
大白菜,新疆九鼎恒兴蔬菜经营管理有限公司,0.3,0.5,0.4,2025-06-18
大白菜,平凉新阳光陇东农副产品批发交易...,0.5,0.6,0.55,2025-06-18
小白菜,平凉新阳光陇东农副产品批发交易...,1.5,2.0,1.75,2025-06-18
大白菜,河北唐山市荷花坑市场,0.5,0.7,0.6,2025-06-18
大白菜,陕西泾阳县云阳蔬菜批发市场,0.0,0.0,0.8,2025-06-18
洋白菜,山西太原丈子头农产品物流园（原...,0.6,1.05,0.85,2025-06-18
小白菜,山西太原丈子头农产品物流园（原...,1.05,1.4,1.25,2025-06-18
大白菜,山西太原丈子头农产品物流园（原...,0.55,0.7,0.6,2025-06-18
大白菜,河南商丘市农产品中心批发市场,0.45,0.85,0.65,2025-06-18
洋白菜,河南商丘市农产品中心批发市场,0.25,0.7,0.45,2025-06-18
大白菜,大连市双兴综合批发市场,0.6,0.9,0.75,2025-06-18
大白菜,甘肃天水市瀛池果菜批发市场,0.3,0.6,0.4,2025-06-18
洋白菜,甘肃天水市瀛池果菜批发市场,0.4,0.6,0.5,2025-06-18
大白菜,安徽六安市裕安区紫竹林农产品批...,0.4,0.75,0.6,2025-06-18
小白菜,安徽六安市裕安区紫竹林农产品批...,0.75,1.4,1.25,2025-06-18
大白菜,江苏无锡朝阳农产品大市场,0.0,0.0,0.62,2025-06-18
洋白菜,江苏无锡朝阳农产品大市场,0.0,0.0,0.62,2025-06-18
洋白菜,湖北浠水县城北农产品批发市场,2.2,2.5,2.35,2025-06-18
大白菜,湖北浠水县城北农产品批发市场,0.8,1.3,1.05,2025-06-18
大白菜,山东威海市农副产品批发市场,0.6,0.6,0.6,2025-06-18
洋白菜,山东威海市农副产品批发市场,0.6,0.8,0.8,2025-06-18
小白菜,山东威海市农副产品批发市场,0.8,1.5,1.5,2025-06-18
洋白菜,四川广安市邻水县农产品交易中心,0.0,0.0,1.9,2025-06-18
大白菜,四川广安市邻水县农产品交易中心,0.0,0.0,1.8,2025-06-18
洋白菜,甘肃金昌市金川农产品综合批发市场,1.8,2.0,1.9,2025-06-18
大白菜,甘肃金昌市金川农产品综合批发市场,0.6,0.7,0.65,2025-06-18
小白菜,甘肃金昌市金川农产品综合批发市场,2.0,2.3,2.15,2025-06-18
大白菜,浙江宁波市蔬菜副食品批发交易市场,0.55,0.95,0.75,2025-06-18
大白菜,孝义市蔬菜批发交易市场,0.0,0.0,0.35,2025-06-18
洋白菜,孝义市蔬菜批发交易市场,0.0,0.0,0.6,2025-06-18
大白菜,山东宁津县东崔蔬菜批发市场,0.0,0.0,0.45,2025-06-18
大白菜,山西运城市蔬菜批发市场,0.4,0.6,0.5,2025-06-18
洋白菜,山西运城市蔬菜批发市场,0.6,0.8,0.7,2025-06-18
大白菜,安徽安庆市龙狮桥蔬菜批发市场,0.6,0.8,0.7,2025-06-18
小白菜,安徽安庆市龙狮桥蔬菜批发市场,1.0,1.5,1.25,2025-06-18
洋白菜,湖北鄂州市蟠龙农产品批发市场,1.0,1.1,1.1,2025-06-18
大白菜,湖北鄂州市蟠龙农产品批发市场,0.9,1.0,0.9,2025-06-18
小白菜,湖北鄂州市蟠龙农产品批发市场,1.0,1.5,1.5,2025-06-18
大白菜,新疆绿珠九鼎农产品经营管理有限...,0.0,0.0,0.5,2025-06-18
小白菜,新疆绿珠九鼎农产品经营管理有限...,0.0,0.0,1.1,2025-06-18
